"PRODUCT_ID";"TIME_ID";"CUSTOMER_ID";"PROMOTION_ID";"STORE_ID";"STORE_SALES";"STORE_COST";"UNIT_SALES"
589;553;504;1031;13;13,25;4,3725;5
589;553;9760;551;13;10,6;3,604;4
589;570;8937;524;7;5,3;1,643;2
589;571;8891;1372;11;7,95;2,4645;3
589;575;997;1523;3;7,95;3,8955;3
589;582;2863;958;17;7,95;2,862;3
589;582;3748;15;13;10,6;4,24;4
589;584;750;1015;13;7,95;2,862;3
589;595;3076;1401;6;5,3;2,226;2
589;600;3552;173;17;7,95;3,5775;3
589;604;9209;202;6;10,6;4,77;4
589;607;8966;202;3;5,3;2,438;2
589;611;2061;683;3;5,3;1,696;2
589;620;2188;1755;13;7,95;3,18;3
589;642;10058;1163;15;5,3;2,491;2
589;645;4775;1558;17;7,95;2,385;3
589;652;49;1830;7;7,95;3,816;3
589;654;7522;874;13;5,3;1,802;2
589;666;9781;567;3;5,3;1,643;2
589;683;2421;1287;7;10,6;3,498;4
589;685;6513;618;14;5,3;2,279;2
589;688;9684;129;2;7,95;3,4185;3
589;695;663;761;16;7,95;3,816;3
589;722;6589;1484;17;5,3;2,491;2
589;727;9072;43;24;10,6;4,558;4
589;729;2817;1832;7;7,95;3,657;3
589;729;4756;528;6;7,95;2,6235;3
590;368;6888;1765;23;5,79;2,0844;3
590;371;7300;582;7;9,65;3,9565;5
590;377;9929;950;13;7,72;2,5476;4
590;380;8937;502;6;5,79;1,7949;3
590;391;8175;1018;15;9,65;3,281;5
590;400;1720;1214;16;3,86;1,6984;2
590;401;8060;61;22;3,86;1,351;2
590;405;1388;918;13;7,72;3,3196;4
590;409;3470;1294;17;5,79;2,4897;3
590;409;6376;504;6;9,65;4,3425;5
590;411;2850;188;3;7,72;3,474;4
590;414;7580;642;17;3,86;1,4668;2
590;419;3599;925;13;3,86;1,2352;2
590;423;8304;1851;13;7,72;2,9336;4
590;428;3145;1412;24;7,72;2,5476;4
590;440;9337;1138;15;7,72;3,5512;4
590;463;2441;626;17;3,86;1,5826;2
590;470;7856;508;6;3,86;1,7756;2
590;473;190;353;13;5,79;2,0265;3
590;478;5388;808;11;3,86;1,8914;2
590;487;8823;555;7;5,79;2,5476;3
590;495;373;750;13;3,86;1,6984;2
590;495;1497;729;17;7,72;2,9336;4
590;495;3577;118;11;3,86;1,5054;2
590;501;3567;877;16;5,79;2,8371;3
590;501;7072;1211;16;5,79;2,2002;3
590;507;1598;195;3;3,86;1,544;2
590;531;3921;1489;23;3,86;1,6598;2
590;533;2067;332;17;3,86;1,4668;2
590;533;8202;1856;3;3,86;1,6598;2
590;535;5376;197;3;5,79;2,895;3
590;541;8587;132;22;1,93;0,8685;1
590;551;2448;1225;16;5,79;2,0844;3
590;551;4498;1304;17;5,79;2,0265;3
590;553;4657;1630;17;5,79;2,1423;3
590;557;9772;414;7;5,79;2,2002;3
590;558;8348;499;24;5,79;2,316;3
590;563;6623;1459;14;3,86;1,6212;2
590;574;8668;1332;13;7,72;3,088;4
590;579;6670;516;7;5,79;2,4897;3
590;580;2313;1859;24;7,72;3,6284;4
590;585;1137;581;7;7,72;3,3968;4
590;593;5547;517;7;5,79;1,9686;3
590;593;9111;1307;17;5,79;2,4318;3
590;596;1110;1311;15;7,72;3,6284;4
590;600;4471;1494;11;3,86;1,6598;2
590;602;9871;290;13;7,72;2,5476;4
590;611;5163;1284;3;3,86;1,4282;2
590;649;9534;1311;17;3,86;1,158;2
590;655;9850;421;15;3,86;1,6212;2
590;656;4175;1360;16;7,72;3,6284;4
590;656;9817;714;14;1,93;0,7141;1
590;657;1115;1275;22;1,93;0,7913;1
590;660;4518;1017;13;7,72;3,3196;4
590;678;1461;1866;24;5,79;2,5476;3
590;679;5568;130;23;3,86;1,1966;2
590;681;4778;1264;3;5,79;2,4897;3
590;686;3499;625;13;3,86;1,4282;2
590;686;8304;1326;13;5,79;2,4318;3
590;690;5902;1709;22;1,93;0,8685;1
590;691;5038;1314;17;5,79;2,2581;3
590;694;1297;1216;16;5,79;1,7949;3
590;696;3173;418;11;7,72;2,8564;4
590;698;4522;232;17;5,79;2,5476;3
590;704;3350;841;11;5,79;2,6055;3
590;705;5295;1236;16;7,72;2,8564;4
590;720;10214;328;6;7,72;3,474;4
590;722;5895;1802;17;7,72;2,702;4
590;725;2244;1630;17;7,72;3,3196;4
591;373;4431;1793;13;3,51;1,7199;3
591;377;10176;1889;13;2,34;1,0764;2
591;379;6529;616;17;3,51;1,2636;3
591;391;2178;66;15;3,51;1,5093;3
591;400;2279;1460;15;2,34;0,7956;2
591;404;2361;389;24;3,51;1,6146;3
591;416;2511;1730;17;3,51;1,2285;3
591;416;7529;1181;17;2,34;0,8658;2
591;418;1282;1278;3;3,51;1,1934;3
591;424;4676;1216;16;2,34;1,0062;2
591;424;9040;1216;16;4,68;2,1996;4
591;438;3291;693;7;3,51;1,4742;3
591;440;2382;1138;15;3,51;1,2636;3
591;446;7715;519;13;2,34;1,1232;2
591;455;1392;1441;7;2,34;0,7488;2
591;465;4876;1140;15;4,68;1,5444;4
591;469;7526;1797;17;5,85;2,7495;5
591;482;6307;1220;16;5,85;2,808;5
591;491;2422;984;13;2,34;1,0998;2
591;495;2443;1722;13;3,51;1,755;3
591;495;7713;258;17;3,51;1,6848;3
591;504;5237;1354;2;1,17;0,4446;1
591;507;2430;203;24;3,51;1,4742;3
591;515;4397;1473;16;3,51;1,053;3
591;529;1280;1774;6;3,51;1,1232;3
591;531;6745;1765;7;3,51;1,1583;3
591;538;1576;513;6;3,51;1,6848;3
591;539;5674;1008;6;3,51;1,5795;3
591;550;7257;1463;15;3,51;1,5795;3
591;562;5188;482;2;2,34;0,819;2
591;574;1470;646;17;3,51;1,3689;3
591;574;4507;617;13;4,68;2,2932;4
591;590;1282;1682;3;3,51;1,6497;3
591;592;6529;1307;17;2,34;0,7956;2
591;616;9488;478;24;4,68;1,5912;4
591;617;7594;9;11;3,51;1,2636;3
591;619;328;1137;11;5,85;2,5155;5
591;620;4410;324;13;4,68;1,6848;4
591;623;1607;1840;17;2,34;1,0062;2
591;636;6017;836;11;3,51;1,4742;3
591;636;8555;836;11;2,34;1,053;2
591;649;599;126;2;1,17;0,4212;1
591;651;4078;205;3;4,68;2,0124;4
591;661;1938;567;24;3,51;1,6497;3
591;661;9716;1830;15;2,34;0,936;2
591;674;1193;461;13;2,34;0,7254;2
591;677;2678;207;3;4,68;1,638;4
591;687;9017;1624;15;4,68;1,7316;4
591;696;9884;266;11;2,34;1,053;2
591;698;997;8;3;4,68;1,638;4
591;716;3917;11;15;4,68;1,8252;4
591;718;5361;1869;24;3,51;1,1583;3
591;720;1527;1869;24;4,68;1,5912;4
591;720;8916;842;11;3,51;1,755;3
591;729;1210;617;6;2,34;0,9126;2
592;372;5741;1754;24;4,96;2,3312;2
592;377;4413;404;13;7,44;3,1992;3
592;379;2211;1094;17;9,92;3,472;4
592;379;2921;519;16;7,44;2,5296;3
592;383;4671;818;11;7,44;2,8272;3
592;386;3388;1640;13;7,44;3,1992;3
592;387;3124;950;3;7,44;3,348;3
592;413;5441;504;7;4,96;2,48;2
592;414;4096;471;3;7,44;2,3064;3
592;420;3735;925;24;9,92;3,5712;4
592;428;64;821;11;7,44;3,4968;3
592;471;769;241;16;7,44;2,5296;3
592;471;9111;781;17;7,44;3,4224;3
592;478;4566;628;11;7,44;3,1992;3
592;491;2426;1116;17;4,96;2,0832;2
592;508;485;1143;15;7,44;3,6456;3
592;520;8403;635;11;4,96;1,5872;2
592;524;7390;1359;15;9,92;3,0752;4
592;534;1347;943;13;7,44;2,9016;3
592;539;255;59;6;7,44;2,6784;3
592;539;2295;1303;17;7,44;3,6456;3
592;540;1310;1294;16;7,44;2,3064;3
592;540;7820;920;24;4,96;1,6864;2
592;544;8454;9;17;7,44;3,348;3
592;552;5674;514;7;7,44;3,348;3
592;563;4417;199;3;7,44;3,5712;3
592;570;2555;995;15;7,44;3,72;3
592;570;9785;523;15;7,44;2,976;3
592;574;6395;372;15;9,92;3,3728;4
592;583;6745;386;6;9,92;3,6704;4
592;585;5846;657;11;9,92;4,1664;4
592;591;9510;1846;16;9,92;3,7696;4
592;596;8653;374;3;7,44;3,72;3
592;601;5255;1263;24;7,44;2,6784;3
592;613;5271;1021;15;9,92;4,6624;4
592;618;7438;289;2;4,96;1,736;2
592;629;6114;171;16;7,44;2,5296;3
592;636;9556;1152;15;7,44;3,348;3
592;638;769;402;16;7,44;3,4968;3
592;646;8746;767;23;4,96;1,9344;2
592;647;4687;946;24;7,44;3,348;3
592;648;9686;521;7;7,44;3,72;3
592;649;2947;1311;17;4,96;1,8848;2
592;653;5542;347;16;9,92;3,5712;4
592;660;2762;39;13;7,44;3,0504;3
592;660;4564;460;17;7,44;2,4552;3
592;660;7989;1678;17;7,44;3,4968;3
592;661;4861;533;7;7,44;2,3064;3
592;661;9324;1405;3;7,44;2,5296;3
592;665;4649;1312;17;9,92;4,6624;4
592;672;1820;1097;7;12,4;4,96;5
592;673;4204;1728;17;9,92;4,5632;4
592;680;9715;1021;17;9,92;4,3648;4
592;681;4527;1858;3;9,92;3,6704;4
592;691;955;524;6;7,44;2,6784;3
592;695;2724;556;24;4,96;1,984;2
592;695;3643;1440;22;4,96;2,0832;2
592;698;3754;257;11;7,44;2,976;3
592;704;89;1896;7;9,92;4,464;4
592;714;3499;1720;13;7,44;2,976;3
592;716;2818;526;6;9,92;4,1664;4
592;716;5733;1049;11;7,44;3,4224;3
593;371;1977;515;23;3,74;1,8326;2
593;377;625;1721;13;5,61;2,0757;3
593;377;3020;257;13;7,48;2,5432;4
593;384;8487;1134;15;9,35;3,6465;5
593;387;3567;1039;16;7,48;2,8424;4
593;391;9698;817;23;5,61;1,683;3
593;400;5476;645;13;5,61;2,1318;3
593;405;1248;767;14;3,74;1,122;2
593;411;4460;188;3;7,48;2,5432;4
593;420;873;1861;24;7,48;3,1416;4
593;422;5714;505;7;7,48;2,5432;4
593;431;8013;1645;14;1,87;0,6919;1
593;440;1385;1138;15;7,48;3,366;4
593;440;4527;736;3;7,48;3,4408;4
593;443;2067;549;17;5,61;2,3562;3
705;500;7607;1559;17;3,52;1,5488;4
705;520;4295;641;11;2,64;1,2936;3
705;524;1138;108;7;2,64;0,9768;3
705;532;7556;170;17;3,52;1,3376;4
705;533;5644;1346;17;3,52;1,3024;4
705;534;5958;229;13;2,64;1,2408;3
705;535;4711;197;3;2,64;0,9768;3
705;538;9937;1303;17;2,64;1,2672;3
705;547;420;1182;22;0,88;0,4136;1
705;547;4567;1211;23;2,64;1,2672;3
705;549;7607;1546;17;1,76;0,6512;2
705;552;3216;514;7;2,64;0,8448;3
705;553;2444;1111;13;2,64;1,0824;3
705;553;2614;253;13;2,64;0,792;3
705;582;3524;1221;13;3,52;1,1968;4
705;600;7085;1153;11;2,64;0,9768;3
705;623;7526;409;17;1,76;0,6864;2
705;636;1346;1152;15;3,52;1,5488;4
705;636;5805;836;11;2,64;1,1616;3
705;649;8794;1311;17;1,76;0,8272;2
705;653;2143;708;17;2,64;0,8976;3
705;654;5230;1253;13;2,64;1,188;3
705;655;4078;890;3;1,76;0,5808;2
705;655;7806;324;13;2,64;0,8448;3
705;657;1178;1752;11;3,52;1,1968;4
705;666;5018;1435;6;3,52;1,6544;4
705;678;2001;523;7;3,52;1,0912;4
705;678;9019;523;7;2,64;1,0824;3
705;681;6496;1303;3;3,52;1,232;4
705;683;9412;756;15;2,64;1,2408;3
705;692;6001;1314;17;2,64;0,8184;3
705;695;5958;904;13;2,64;1,1088;3
705;699;714;1653;22;0,88;0,3784;1
705;706;2338;1092;15;2,64;1,32;3
705;710;7672;1477;7;1,76;0,6688;2
705;711;7906;1599;13;2,64;1,0032;3
705;717;1977;682;23;2,64;1,0032;3
705;722;4543;1000;13;2,64;1,2672;3
706;377;2143;923;17;10,38;3,3216;3
706;379;6161;992;17;10,38;4,9824;3
706;381;8760;1845;24;13,84;6,6432;4
706;382;2295;1292;17;10,38;4,3596;3
706;383;5368;1845;24;10,38;4,0482;3
706;386;5060;1209;13;10,38;3,7368;3
706;387;754;662;3;10,38;5,0862;3
706;387;997;673;3;10,38;3,8406;3
706;389;10026;976;13;10,38;4,152;3
706;413;879;504;7;13,84;4,7056;4
706;413;1437;504;7;13,84;6,5048;4
706;418;1551;529;3;10,38;3,2178;3
706;426;4609;1769;23;13,84;6,228;4
706;446;6997;177;13;17,3;6,401;5
706;463;806;763;17;10,38;4,5672;3
706;472;1309;1290;24;13,84;5,1208;4
706;474;8556;1707;11;10,38;4,7748;3
706;482;2224;1220;16;6,92;2,5604;2
706;497;1848;826;11;10,38;4,5672;3
706;501;4814;201;11;17,3;5,363;5
706;505;4692;278;15;13,84;6,6432;4
706;529;2320;1433;2;3,46;1,5224;1
706;538;4340;1303;17;13,84;4,9824;4
706;539;9779;1378;6;6,92;2,1452;2
706;539;10033;1399;3;13,84;6,6432;4
706;548;3889;853;3;10,38;4,8786;3
706;549;9064;540;17;10,38;3,3216;3
706;553;4657;581;17;6,92;2,9064;2
706;553;6288;502;13;10,38;4,671;3
706;557;3725;1271;23;10,38;3,633;3
706;559;4554;824;24;10,38;5,19;3
706;561;4401;1809;11;10,38;5,0862;3
706;574;6168;1364;17;17,3;7,093;5
706;574;6237;1778;13;6,92;2,6988;2
706;580;9466;1859;24;13,84;4,844;4
706;585;430;1397;16;10,38;4,0482;3
706;585;2830;327;7;13,84;5,1208;4
706;596;1844;1002;3;13,84;6,7816;4
706;597;2690;1383;3;6,92;2,076;2
706;602;4727;1225;16;10,38;4,8786;3
706;604;7150;1623;14;6,92;2,6988;2
706;613;4803;487;23;13,84;5,536;4
706;619;1499;778;13;13,84;6,5048;4
706;627;644;387;13;17,3;6,92;5
706;629;3418;408;3;10,38;3,5292;3
706;654;9631;13;16;13,84;5,8128;4
706;655;8110;827;13;13,84;4,7056;4
706;666;5514;1431;6;10,38;4,2558;3
706;666;6134;1154;15;10,38;4,5672;3
706;677;8017;523;7;10,38;4,7748;3
706;683;10101;888;7;6,92;2,9756;2
706;686;9016;1835;23;6,92;3,2524;2
706;695;1896;1132;22;3,46;1,5916;1
706;701;669;784;6;13,84;6,0896;4
706;711;7079;125;11;13,84;5,2592;4
706;714;5903;854;13;10,38;4,4634;3
706;720;8084;1658;22;6,92;2,8372;2
706;723;1864;1803;15;13,84;6,0896;4
706;729;7035;1348;6;6,92;2,2144;2
707;367;7854;877;6;5,61;1,9074;3
707;371;5906;539;15;5,61;1,7952;3
707;373;1587;1623;11;5,61;2,4123;3
707;377;4507;1498;13;3,74;1,7952;2
707;377;6698;1061;13;5,61;1,9074;3
707;379;3773;1621;17;3,74;1,3464;2
707;382;5026;1292;17;5,61;2,4684;3
707;391;1197;1341;23;3,74;1,7204;2
707;394;3436;1286;11;5,61;2,3001;3
707;398;1676;187;3;5,61;1,9074;3
707;398;9881;187;3;5,61;2,5245;3
707;404;157;924;24;3,74;1,4212;2
707;417;6568;745;14;3,74;1,1594;2
707;438;1071;980;13;3,74;1,6082;2
707;439;5458;1138;15;7,48;3,2912;4
707;446;3068;1447;11;5,61;2,6367;3
707;460;1397;1565;24;5,61;2,3001;3
707;470;511;1424;16;3,74;1,8326;2
707;471;3239;1787;17;7,48;3,5156;4
707;482;3491;1220;16;5,61;1,7391;3
707;488;1720;16;16;9,35;3,8335;5
707;495;1800;816;11;3,74;1,7952;2
707;495;5060;1638;13;5,61;2,3001;3
707;508;2547;1775;23;3,74;1,3838;2
707;524;10120;1151;7;5,61;1,683;3
707;531;3422;740;23;5,61;2,6928;3
707;532;4827;356;6;7,48;2,3188;4
707;539;2511;1303;17;7,48;2,244;4
707;547;5350;8;22;3,74;1,4586;2
707;558;3300;1891;24;7,48;2,4684;4
707;574;8511;1774;16;5,61;2,6928;3
707;596;9642;315;3;5,61;2,5245;3
707;612;2848;253;6;9,35;3,4595;5
707;616;6452;1645;11;7,48;2,992;4
707;620;2304;1181;13;5,61;2,805;3
707;627;9077;973;15;3,74;1,6082;2
707;643;9667;1705;23;7,48;2,7676;4
707;649;4076;126;2;1,87;0,6171;1
707;654;274;945;13;5,61;2,7489;3
707;674;7569;1495;13;5,61;2,805;3
707;686;4423;1130;13;3,74;1,6082;2
707;686;6288;110;13;5,61;1,8513;3
707;692;4873;1314;17;5,61;2,4123;3
707;695;3935;1711;24;3,74;1,6456;2
707;711;2398;967;13;3,74;1,309;2
707;714;2968;457;13;3,74;1,6082;2
707;717;4964;126;2;3,74;1,7952;2
707;718;8423;1869;24;3,74;1,4586;2
707;718;9065;1167;13;5,61;2,805;3
707;719;682;526;7;5,61;2,4684;3
707;720;10182;1869;24;5,61;2,7489;3
707;722;1744;1039;17;7,48;2,3188;4
708;379;6253;273;15;18,4;6,072;5
708;386;9979;1813;7;18,4;8,648;5
708;387;5452;211;13;11,04;4,968;3
708;391;2204;558;3;11,04;4,968;3
708;395;1024;1293;17;7,36;3,6064;2
708;402;6844;190;11;14,72;7,0656;4
708;411;7413;188;3;11,04;3,5328;3
708;414;7486;1047;3;14,72;7,0656;4
708;416;7580;57;17;7,36;3,0176;2
708;438;1379;1035;7;14,72;5,4464;4
708;446;9863;1513;13;11,04;3,312;3
708;449;6537;871;7;11,04;4,5264;3
708;484;338;545;2;3,68;1,2512;1
708;493;3193;1853;24;7,36;2,4288;2
708;500;2682;748;23;7,36;3,2384;2
708;502;8652;1886;7;11,04;5,0784;3
708;515;2511;354;17;7,36;2,5024;2
708;537;5694;829;11;11,04;5,1888;3
708;549;5590;1263;17;11,04;3,312;3
708;552;6400;514;7;11,04;4,1952;3
708;553;6047;989;17;11,04;5,4096;3
708;567;5441;806;7;11,04;3,4224;3
708;585;538;664;11;11,04;4,3056;3
708;591;2878;201;3;11,04;3,5328;3
708;591;3442;201;3;11,04;3,5328;3
708;591;3693;201;3;11,04;4,416;3
708;611;3359;700;11;14,72;6,1824;4
708;623;5616;119;17;11,04;3,5328;3
708;626;3020;1335;13;11,04;4,5264;3
708;626;6019;1234;6;11,04;4,1952;3
708;646;8746;1036;23;7,36;3,1648;2
708;654;1429;636;13;14,72;5,4464;4
708;654;7569;1187;13;11,04;4,8576;3
708;654;7915;127;13;14,72;6,9184;4
708;655;7689;20;15;14,72;7,36;4
708;659;8042;989;7;11,04;3,7536;3
708;677;9269;523;7;11,04;5,0784;3
708;688;6510;723;13;7,36;2,7232;2
708;705;9513;1285;15;11,04;5,52;3
708;706;7870;1100;15;14,72;5,4464;4
708;707;6681;309;17;11,04;4,7472;3
708;711;7835;448;13;14,72;4,7104;4
708;714;8921;493;13;14,72;5,7408;4
708;721;1337;810;17;7,36;2,6496;2
708;721;5163;210;3;11,04;3,4224;3
708;721;7051;657;16;14,72;5,2992;4
708;722;619;1000;13;14,72;5,2992;4
708;727;228;1836;24;11,04;4,5264;3
709;369;9552;501;7;1,71;0,7011;3
709;384;148;1134;15;1,71;0,7353;3
709;398;9851;187;3;1,14;0,5358;2
709;400;3113;1039;13;1,14;0,5016;2
709;404;7519;531;24;2,28;0,8892;4
709;408;4457;94;22;0,57;0,2451;1
709;414;5379;1293;17;1,14;0,4218;2
709;418;4541;184;3;1,71;0,6156;3
709;422;1750;505;7;2,28;1,1172;4
709;438;1957;980;13;1,14;0,513;2
709;446;7292;138;13;1,71;0,7011;3
709;446;7569;730;13;1,71;0,7524;3
709;460;487;1551;7;2,85;1,311;5
709;472;3027;215;24;1,71;0,7011;3
709;482;6348;1220;16;1,71;0,5814;3
709;494;4468;826;11;1,71;0,7866;3
709;507;6283;1001;6;1,71;0,684;3
709;534;1036;179;13;1,71;0,855;3
709;553;8172;1493;17;1,14;0,3762;2
709;559;1361;1861;24;1,71;0,5472;3
709;571;8511;551;16;1,71;0,7011;3
709;576;7031;324;11;1,71;0,684;3
709;597;1562;983;2;1,71;0,5472;3
709;615;1783;989;24;2,28;0,8436;4
709;619;1718;1544;13;1,14;0,4902;2
709;622;8161;1431;24;1,71;0,7695;3
709;641;9401;552;13;2,28;0,8436;4
709;647;7130;1769;24;1,71;0,7524;3
709;649;4597;1311;17;2,28;0,912;4
709;649;5501;1311;17;2,85;1,0545;5
709;656;2319;360;14;0,57;0,1767;1
709;661;1415;1233;16;1,71;0,5643;3
709;661;4188;339;7;1,71;0,5985;3
709;674;9317;850;15;2,28;0,9348;4
709;677;4403;523;7;2,28;1,0944;4
709;680;8242;876;17;1,71;0,7353;3
709;695;7292;1103;13;1,71;0,855;3
709;696;3508;213;6;2,28;1,0032;4
709;696;9434;61;6;1,71;0,6327;3
709;701;5608;1874;6;2,28;0,8436;4
709;716;673;1099;11;1,71;0,7695;3
709;718;944;295;13;2,28;0,8436;4
709;722;5303;1098;17;2,28;0,9576;4
709;724;5501;872;17;2,28;0,684;4
709;727;6107;323;3;1,71;0,6669;3
710;368;7828;1560;11;4,76;1,904;4
710;377;3020;537;13;3,57;1,4637;3
710;400;8411;398;15;4,76;1,6184;4
710;409;6279;504;7;3,57;1,6065;3
710;413;879;504;7;5,95;1,9635;5
710;418;3878;770;3;3,57;1,2138;3
710;428;3577;821;11;4,76;1,4756;4
710;434;873;1671;24;4,76;1,9992;4
710;444;3441;1333;3;4,76;2,2372;4
710;445;4973;1371;17;4,76;1,8564;4
710;446;206;1766;2;1,19;0,5831;1
710;446;8304;371;13;4,76;1,9992;4
710;447;6681;263;17;3,57;1,4637;3
710;459;1192;951;17;3,57;1,5708;3
710;459;7171;1720;23;2,38;0,833;2
710;463;5038;1355;17;4,76;2,1896;4
710;463;10210;605;7;2,38;0,9282;2
710;473;6039;1279;13;4,76;2,0468;4
710;479;4564;1772;17;4,76;1,9516;4
710;491;9461;1060;17;5,95;2,2015;5
710;493;8953;1853;24;4,76;1,7612;4
710;503;7702;1849;16;3,57;1,071;3
710;512;3593;606;3;3,57;1,6779;3
710;522;2588;1776;23;4,76;1,9516;4
710;537;5320;1856;24;2,38;1,1186;2
710;539;6529;1303;17;3,57;1,1067;3
710;540;1850;1207;16;3,57;1,7136;3
710;550;9746;902;15;3,57;1,071;3
710;553;8252;435;13;4,76;1,5232;4
710;574;1529;673;13;3,57;1,6422;3
710;579;5514;516;7;3,57;1,4994;3
710;593;1168;1307;17;3,57;1,3209;3
710;593;5590;1307;17;4,76;1,7612;4
710;616;2397;899;11;3,57;1,1424;3
710;632;252;1719;24;3,57;1,6422;3
710;646;1650;521;6;3,57;1,4637;3
710;646;2404;521;6;4,76;1,5232;4
710;654;5295;732;16;4,76;2,38;4
710;654;6985;656;11;4,76;1,7612;4
710;677;7704;207;3;3,57;1,2852;3
710;678;7530;1866;24;3,57;1,5708;3
710;681;2437;541;3;4,76;1,7612;4
710;687;1445;508;15;5,95;2,261;5
710;698;8777;653;17;3,57;1,5708;3
710;700;1611;590;13;3,57;1,6779;3
710;714;9504;1251;13;3,57;1,1424;3
710;719;1953;526;7;3,57;1,1424;3
710;721;10116;12;17;3,57;1,5708;3
710;722;5790;1547;17;4,76;1,7612;4
710;728;4824;575;3;5,95;2,856;5
711;377;3196;1716;13;11,56;5,3176;4
711;377;6698;1743;13;11,56;3,8148;4
711;377;7906;527;13;5,78;2,0808;2
711;379;2378;1336;16;11,56;3,8148;4
711;387;1429;1704;13;8,67;3,9882;3
711;389;2443;976;13;8,67;3,2079;3
711;409;1192;1294;17;8,67;3,2946;3
711;411;5233;504;6;8,67;3,9882;3
711;424;1415;1216;16;8,67;2,8611;3
711;428;3049;821;11;8,67;2,6877;3
711;431;8177;515;2;2,89;1,0982;1
711;440;6708;1215;24;5,78;2,023;2
711;446;4555;521;11;8,67;3,5547;3
711;452;360;1850;24;5,78;2,1964;2
711;461;8306;446;24;8,67;2,8611;3
711;463;7775;1037;7;11,56;5,78;4
711;485;6889;494;15;8,67;3,8148;3
711;490;5597;852;3;11,56;4,8552;4
711;503;5295;1665;16;8,67;2,7744;3
711;507;7510;757;15;5,78;2,1964;2
711;518;1527;1031;24;8,67;3,7281;3
711;534;2588;695;23;14,45;5,491;5
711;538;7655;1303;17;8,67;3,1212;3
711;538;8617;1303;17;8,67;4,2483;3
711;548;7678;1104;23;8,67;4,0749;3
711;561;5177;8;11;5,78;1,7918;2
711;563;8418;210;22;5,78;2,601;2
711;567;7915;1069;13;5,78;2,4854;2
711;574;994;1284;13;8,67;3,3813;3
711;574;5432;488;16;5,78;2,5432;2
711;582;3130;1154;13;11,56;3,8148;4
711;586;2525;578;13;5,78;2,1964;2
711;595;771;689;15;11,56;5,5488;4
711;608;10210;518;7;8,67;3,3813;3
711;623;472;1336;17;8,67;3,2079;3
711;649;1004;1311;17;8,67;2,7744;3
711;658;4537;1894;7;5,78;2,8322;2
711;680;5590;35;17;11,56;5,6644;4
711;688;4995;1712;13;8,67;4,2483;3
711;702;1069;1122;7;11,56;3,5836;4
711;705;4148;552;15;8,67;3,9015;3
711;705;5040;1047;15;11,56;5,6644;4
711;721;6529;32;17;8,67;2,6877;3
711;722;5092;954;17;11,56;5,5488;4
711;727;8742;308;3;8,67;3,6414;3
712;371;8687;1803;23;15,48;6,192;4
712;372;10233;688;24;11,61;3,9474;3
712;377;9810;462;24;15,48;6,966;4
712;386;4385;1568;7;11,61;4,7601;3
712;401;1627;385;2;7,74;2,8638;2
712;411;3825;1689;22;11,61;5,5728;3
712;414;2204;1109;3;19,35;5,9985;5
712;414;5616;1207;17;7,74;2,322;2
712;415;739;103;23;11,61;5,3406;3
712;422;7514;1758;17;11,61;4,644;3
712;428;8886;821;11;15,48;4,7988;4
712;430;9618;526;2;3,87;1,6641;1
712;440;9781;13;3;7,74;2,8638;2
712;444;7696;1267;23;11,61;3,5991;3
712;445;3878;1381;3;11,61;4,2957;3
712;447;6134;1197;15;11,61;3,7152;3
712;458;3207;535;15;11,61;3,7152;3
712;459;7241;562;17;15,48;5,1084;4
712;470;1821;546;13;15,48;6,3468;4
712;470;2638;802;13;11,61;5,4567;3
712;479;5038;818;17;11,61;5,3406;3
712;483;1646;1141;15;15,48;5,418;4
712;489;4597;851;17;15,48;7,4304;4
712;494;7298;826;11;15,48;5,418;4
712;505;391;899;6;11,61;5,6889;3
712;521;1064;1333;24;11,61;4,8762;3
712;523;2251;986;13;11,61;5,1084;3
712;533;5973;686;3;11,61;4,9923;3
712;537;234;1856;24;15,48;7,1208;4
712;538;5877;1303;17;7,74;3,096;2
712;551;5182;1146;15;15,48;6,3468;4
712;557;4599;1100;7;11,61;4,8762;3
712;561;2908;1882;11;19,35;7,1595;5
712;564;2502;1858;24;15,48;7,1208;4
712;582;8288;274;7;11,61;3,7152;3
712;590;6975;497;6;15,48;4,644;4
712;591;8511;457;16;11,61;4,0635;3
712;601;4012;1307;24;7,74;2,4768;2
712;603;7820;465;24;7,74;3,7152;2
712;606;9353;1150;15;15,48;5,5728;4
712;619;4487;124;2;7,74;2,322;2
712;622;6248;1476;24;15,48;7,2756;4
712;622;8102;201;24;15,48;5,7276;4
712;629;3921;177;23;11,61;5,2245;3
712;629;5374;275;16;15,48;5,7276;4
712;632;6957;1231;16;11,61;4,2957;3
712;643;6167;916;24;11,61;4,8762;3
712;651;1798;205;3;15,48;6,6564;4
712;660;6313;882;17;11,61;4,4118;3
712;663;1051;522;6;11,61;3,5991;3
712;666;10104;1057;6;15,48;5,1084;4
712;671;6147;988;7;11,61;5,4567;3
712;677;9550;523;7;11,61;4,2957;3
712;678;6633;1866;24;11,61;4,9923;3
712;681;8571;1872;3;7,74;2,5542;2
712;686;1829;1031;11;11,61;3,5991;3
712;687;8769;588;23;15,48;7,4304;4
712;687;9759;1323;15;11,61;3,5991;3
712;691;4767;1235;16;11,61;4,7601;3
712;694;5542;435;16;11,61;4,644;3
712;695;5610;81;13;11,61;5,2245;3
712;711;2024;1116;11;11,61;5,1084;3
